Name,Overall,Value,Role,Starter_Ref,Position,Meta_BackupName,Meta_Club,Meta_Value,Meta_Discount,Meta_Gap,Meta_Similarity,Attribute,Rating,Path_ID
Pepe,85,9000000.0,Starter,Pepe,RCB,G. González,Bologna,6500000.0,28.0,-8,19.8,SprintSpeed,70.0,6
G. González,77,6500000.0,Backup,Pepe,RCB,G. González,Bologna,6500000.0,28.0,-8,19.8,SprintSpeed,68.0,6
Z. Ibrahimović,85,14000000.0,Starter,Z. Ibrahimović,RS,Wilson Eduardo,SC Braga,9500000.0,32.0,-8,5.8,SprintSpeed,59.0,0
Wilson Eduardo,77,9500000.0,Backup,Z. Ibrahimović,RS,Wilson Eduardo,SC Braga,9500000.0,32.0,-8,5.8,SprintSpeed,81.0,0
Z. Ibrahimović,85,14000000.0,Starter,Z. Ibrahimović,RS,Wilson Eduardo,SC Braga,9500000.0,32.0,-8,5.8,Finishing,86.0,1
Wilson Eduardo,77,9500000.0,Backup,Z. Ibrahimović,RS,Wilson Eduardo,SC Braga,9500000.0,32.0,-8,5.8,Finishing,76.0,1
Z. Ibrahimović,85,14000000.0,Starter,Z. Ibrahimović,RS,Wilson Eduardo,SC Braga,9500000.0,32.0,-8,5.8,ShortPassing,79.0,2
Wilson Eduardo,77,9500000.0,Backup,Z. Ibrahimović,RS,Wilson Eduardo,SC Braga,9500000.0,32.0,-8,5.8,ShortPassing,73.0,2
Z. Ibrahimović,85,14000000.0,Starter,Z. Ibrahimović,RS,Wilson Eduardo,SC Braga,9500000.0,32.0,-8,5.8,Dribbling,79.0,3
Wilson Eduardo,77,9500000.0,Backup,Z. Ibrahimović,RS,Wilson Eduardo,SC Braga,9500000.0,32.0,-8,5.8,Dribbling,78.0,3
Z. Ibrahimović,85,14000000.0,Starter,Z. Ibrahimović,RS,Wilson Eduardo,SC Braga,9500000.0,32.0,-8,5.8,StandingTackle,37.0,4
Wilson Eduardo,77,9500000.0,Backup,Z. Ibrahimović,RS,Wilson Eduardo,SC Braga,9500000.0,32.0,-8,5.8,StandingTackle,33.0,4
Z. Ibrahimović,85,14000000.0,Starter,Z. Ibrahimović,RS,Wilson Eduardo,SC Braga,9500000.0,32.0,-8,5.8,Strength,86.0,5
Wilson Eduardo,77,9500000.0,Backup,Z. Ibrahimović,RS,Wilson Eduardo,SC Braga,9500000.0,32.0,-8,5.8,Strength,68.0,5
Z. Ibrahimović,85,14000000.0,Starter,Z. Ibrahimović,RS,Wilson Eduardo,SC Braga,9500000.0,32.0,-8,5.8,SprintSpeed,59.0,6
Wilson Eduardo,77,9500000.0,Backup,Z. Ibrahimović,RS,Wilson Eduardo,SC Braga,9500000.0,32.0,-8,5.8,SprintSpeed,81.0,6
D. Sánchez,84,34000000.0,Starter,D. Sánchez,RCB,Felipe,FC Porto,20000000.0,41.0,-1,37.9,SprintSpeed,79.0,0
Felipe,83,20000000.0,Backup,D. Sánchez,RCB,Felipe,FC Porto,20000000.0,41.0,-1,37.9,SprintSpeed,67.0,0
D. Sánchez,84,34000000.0,Starter,D. Sánchez,RCB,Felipe,FC Porto,20000000.0,41.0,-1,37.9,Finishing,40.0,1
Felipe,83,20000000.0,Backup,D. Sánchez,RCB,Felipe,FC Porto,20000000.0,41.0,-1,37.9,Finishing,39.0,1
D. Sánchez,84,34000000.0,Starter,D. Sánchez,RCB,Felipe,FC Porto,20000000.0,41.0,-1,37.9,ShortPassing,77.0,2
Felipe,83,20000000.0,Backup,D. Sánchez,RCB,Felipe,FC Porto,20000000.0,41.0,-1,37.9,ShortPassing,74.0,2
D. Sánchez,84,34000000.0,Starter,D. Sánchez,RCB,Felipe,FC Porto,20000000.0,41.0,-1,37.9,Dribbling,63.0,3
Felipe,83,20000000.0,Backup,D. Sánchez,RCB,Felipe,FC Porto,20000000.0,41.0,-1,37.9,Dribbling,57.0,3
D. Sánchez,84,34000000.0,Starter,D. Sánchez,RCB,Felipe,FC Porto,20000000.0,41.0,-1,37.9,StandingTackle,85.0,4
Felipe,83,20000000.0,Backup,D. Sánchez,RCB,Felipe,FC Porto,20000000.0,41.0,-1,37.9,StandingTackle,85.0,4
D. Sánchez,84,34000000.0,Starter,D. Sánchez,RCB,Felipe,FC Porto,20000000.0,41.0,-1,37.9,Strength,83.0,5
Felipe,83,20000000.0,Backup,D. Sánchez,RCB,Felipe,FC Porto,20000000.0,41.0,-1,37.9,Strength,86.0,5
D. Sánchez,84,34000000.0,Starter,D. Sánchez,RCB,Felipe,FC Porto,20000000.0,41.0,-1,37.9,SprintSpeed,79.0,6
Felipe,83,20000000.0,Backup,D. Sánchez,RCB,Felipe,FC Porto,20000000.0,41.0,-1,37.9,SprintSpeed,67.0,6
J. Giménez,84,34000000.0,Starter,J. Giménez,RCB,F. Balbuena,West Ham United,15500000.0,54.0,-4,30.8,SprintSpeed,70.0,0
F. Balbuena,80,15500000.0,Backup,J. Giménez,RCB,F. Balbuena,West Ham United,15500000.0,54.0,-4,30.8,SprintSpeed,65.0,0
J. Giménez,84,34000000.0,Starter,J. Giménez,RCB,F. Balbuena,West Ham United,15500000.0,54.0,-4,30.8,Finishing,37.0,1
F. Balbuena,80,15500000.0,Backup,J. Giménez,RCB,F. Balbuena,West Ham United,15500000.0,54.0,-4,30.8,Finishing,31.0,1
J. Giménez,84,34000000.0,Starter,J. Giménez,RCB,F. Balbuena,West Ham United,15500000.0,54.0,-4,30.8,ShortPassing,68.0,2
F. Balbuena,80,15500000.0,Backup,J. Giménez,RCB,F. Balbuena,West Ham United,15500000.0,54.0,-4,30.8,ShortPassing,71.0,2
J. Giménez,84,34000000.0,Starter,J. Giménez,RCB,F. Balbuena,West Ham United,15500000.0,54.0,-4,30.8,Dribbling,47.0,3
F. Balbuena,80,15500000.0,Backup,J. Giménez,RCB,F. Balbuena,West Ham United,15500000.0,54.0,-4,30.8,Dribbling,47.0,3
J. Giménez,84,34000000.0,Starter,J. Giménez,RCB,F. Balbuena,West Ham United,15500000.0,54.0,-4,30.8,StandingTackle,86.0,4
F. Balbuena,80,15500000.0,Backup,J. Giménez,RCB,F. Balbuena,West Ham United,15500000.0,54.0,-4,30.8,StandingTackle,82.0,4
J. Giménez,84,34000000.0,Starter,J. Giménez,RCB,F. Balbuena,West Ham United,15500000.0,54.0,-4,30.8,Strength,85.0,5
F. Balbuena,80,15500000.0,Backup,J. Giménez,RCB,F. Balbuena,West Ham United,15500000.0,54.0,-4,30.8,Strength,84.0,5
J. Giménez,84,34000000.0,Starter,J. Giménez,RCB,F. Balbuena,West Ham United,15500000.0,54.0,-4,30.8,SprintSpeed,70.0,6
F. Balbuena,80,15500000.0,Backup,J. Giménez,RCB,F. Balbuena,West Ham United,15500000.0,54.0,-4,30.8,SprintSpeed,65.0,6
Alex Telles,84,32000000.0,Starter,Alex Telles,LB,Marcos Alonso,Chelsea,24000000.0,25.0,-1,49.2,SprintSpeed,85.0,0
Marcos Alonso,83,24000000.0,Backup,Alex Telles,LB,Marcos Alonso,Chelsea,24000000.0,25.0,-1,49.2,SprintSpeed,76.0,0
Alex Telles,84,32000000.0,Starter,Alex Telles,LB,Marcos Alonso,Chelsea,24000000.0,25.0,-1,49.2,Finishing,65.0,1
Marcos Alonso,83,24000000.0,Backup,Alex Telles,LB,Marcos Alonso,Chelsea,24000000.0,25.0,-1,49.2,Finishing,68.0,1
Alex Telles,84,32000000.0,Starter,Alex Telles,LB,Marcos Alonso,Chelsea,24000000.0,25.0,-1,49.2,ShortPassing,83.0,2
Marcos Alonso,83,24000000.0,Backup,Alex Telles,LB,Marcos Alonso,Chelsea,24000000.0,25.0,-1,49.2,ShortPassing,84.0,2
Alex Telles,84,32000000.0,Starter,Alex Telles,LB,Marcos Alonso,Chelsea,24000000.0,25.0,-1,49.2,Dribbling,82.0,3
Marcos Alonso,83,24000000.0,Backup,Alex Telles,LB,Marcos Alonso,Chelsea,24000000.0,25.0,-1,49.2,Dribbling,79.0,3
Alex Telles,84,32000000.0,Starter,Alex Telles,LB,Marcos Alonso,Chelsea,24000000.0,25.0,-1,49.2,StandingTackle,81.0,4
Marcos Alonso,83,24000000.0,Backup,Alex Telles,LB,Marcos Alonso,Chelsea,24000000.0,25.0,-1,49.2,StandingTackle,82.0,4
Alex Telles,84,32000000.0,Starter,Alex Telles,LB,Marcos Alonso,Chelsea,24000000.0,25.0,-1,49.2,Strength,68.0,5
Marcos Alonso,83,24000000.0,Backup,Alex Telles,LB,Marcos Alonso,Chelsea,24000000.0,25.0,-1,49.2,Strength,76.0,5
Alex Telles,84,32000000.0,Starter,Alex Telles,LB,Marcos Alonso,Chelsea,24000000.0,25.0,-1,49.2,SprintSpeed,85.0,6
Marcos Alonso,83,24000000.0,Backup,Alex Telles,LB,Marcos Alonso,Chelsea,24000000.0,25.0,-1,49.2,SprintSpeed,76.0,6
A. Laporte,84,34000000.0,Starter,A. Laporte,LCB,V. Ćorluka,Lokomotiv Moscow,12500000.0,63.0,-2,45.4,SprintSpeed,66.0,0
V. Ćorluka,82,12500000.0,Backup,A. Laporte,LCB,V. Ćorluka,Lokomotiv Moscow,12500000.0,63.0,-2,45.4,SprintSpeed,65.0,0
A. Laporte,84,34000000.0,Starter,A. Laporte,LCB,V. Ćorluka,Lokomotiv Moscow,12500000.0,63.0,-2,45.4,Finishing,45.0,1
V. Ćorluka,82,12500000.0,Backup,A. Laporte,LCB,V. Ćorluka,Lokomotiv Moscow,12500000.0,63.0,-2,45.4,Finishing,44.0,1
A. Laporte,84,34000000.0,Starter,A. Laporte,LCB,V. Ćorluka,Lokomotiv Moscow,12500000.0,63.0,-2,45.4,ShortPassing,76.0,2
V. Ćorluka,82,12500000.0,Backup,A. Laporte,LCB,V. Ćorluka,Lokomotiv Moscow,12500000.0,63.0,-2,45.4,ShortPassing,70.0,2
A. Laporte,84,34000000.0,Starter,A. Laporte,LCB,V. Ćorluka,Lokomotiv Moscow,12500000.0,63.0,-2,45.4,Dribbling,59.0,3
V. Ćorluka,82,12500000.0,Backup,A. Laporte,LCB,V. Ćorluka,Lokomotiv Moscow,12500000.0,63.0,-2,45.4,Dribbling,65.0,3
A. Laporte,84,34000000.0,Starter,A. Laporte,LCB,V. Ćorluka,Lokomotiv Moscow,12500000.0,63.0,-2,45.4,StandingTackle,86.0,4
V. Ćorluka,82,12500000.0,Backup,A. Laporte,LCB,V. Ćorluka,Lokomotiv Moscow,12500000.0,63.0,-2,45.4,StandingTackle,83.0,4
A. Laporte,84,34000000.0,Starter,A. Laporte,LCB,V. Ćorluka,Lokomotiv Moscow,12500000.0,63.0,-2,45.4,Strength,82.0,5
V. Ćorluka,82,12500000.0,Backup,A. Laporte,LCB,V. Ćorluka,Lokomotiv Moscow,12500000.0,63.0,-2,45.4,Strength,86.0,5
A. Laporte,84,34000000.0,Starter,A. Laporte,LCB,V. Ćorluka,Lokomotiv Moscow,12500000.0,63.0,-2,45.4,SprintSpeed,66.0,6
V. Ćorluka,82,12500000.0,Backup,A. Laporte,LCB,V. Ćorluka,Lokomotiv Moscow,12500000.0,63.0,-2,45.4,SprintSpeed,65.0,6
Bruno Fernandes,84,40500000.0,Starter,Bruno Fernandes,LCM,Pizzi,SL Benfica,25500000.0,37.0,-1,58.9,SprintSpeed,76.0,0
Pizzi,83,25500000.0,Backup,Bruno Fernandes,LCM,Pizzi,SL Benfica,25500000.0,37.0,-1,58.9,SprintSpeed,73.0,0
Bruno Fernandes,84,40500000.0,Starter,Bruno Fernandes,LCM,Pizzi,SL Benfica,25500000.0,37.0,-1,58.9,Finishing,73.0,1
Pizzi,83,25500000.0,Backup,Bruno Fernandes,LCM,Pizzi,SL Benfica,25500000.0,37.0,-1,58.9,Finishing,76.0,1
Bruno Fernandes,84,40500000.0,Starter,Bruno Fernandes,LCM,Pizzi,SL Benfica,25500000.0,37.0,-1,58.9,ShortPassing,85.0,2
Pizzi,83,25500000.0,Backup,Bruno Fernandes,LCM,Pizzi,SL Benfica,25500000.0,37.0,-1,58.9,ShortPassing,83.0,2
Bruno Fernandes,84,40500000.0,Starter,Bruno Fernandes,LCM,Pizzi,SL Benfica,25500000.0,37.0,-1,58.9,Dribbling,83.0,3
Pizzi,83,25500000.0,Backup,Bruno Fernandes,LCM,Pizzi,SL Benfica,25500000.0,37.0,-1,58.9,Dribbling,80.0,3
Bruno Fernandes,84,40500000.0,Starter,Bruno Fernandes,LCM,Pizzi,SL Benfica,25500000.0,37.0,-1,58.9,StandingTackle,66.0,4
Pizzi,83,25500000.0,Backup,Bruno Fernandes,LCM,Pizzi,SL Benfica,25500000.0,37.0,-1,58.9,StandingTackle,66.0,4
Bruno Fernandes,84,40500000.0,Starter,Bruno Fernandes,LCM,Pizzi,SL Benfica,25500000.0,37.0,-1,58.9,Strength,67.0,5
Pizzi,83,25500000.0,Backup,Bruno Fernandes,LCM,Pizzi,SL Benfica,25500000.0,37.0,-1,58.9,Strength,59.0,5
Bruno Fernandes,84,40500000.0,Starter,Bruno Fernandes,LCM,Pizzi,SL Benfica,25500000.0,37.0,-1,58.9,SprintSpeed,76.0,6
Pizzi,83,25500000.0,Backup,Bruno Fernandes,LCM,Pizzi,SL Benfica,25500000.0,37.0,-1,58.9,SprintSpeed,73.0,6
N. Süle,84,36500000.0,Starter,N. Süle,CB,I. Ordets,Shakhtar Donetsk,8500000.0,77.0,-8,4.8,SprintSpeed,84.0,0
I. Ordets,76,8500000.0,Backup,N. Süle,CB,I. Ordets,Shakhtar Donetsk,8500000.0,77.0,-8,4.8,SprintSpeed,69.0,0
N. Süle,84,36500000.0,Starter,N. Süle,CB,I. Ordets,Shakhtar Donetsk,8500000.0,77.0,-8,4.8,Finishing,20.0,1
I. Ordets,76,8500000.0,Backup,N. Süle,CB,I. Ordets,Shakhtar Donetsk,8500000.0,77.0,-8,4.8,Finishing,46.0,1
N. Süle,84,36500000.0,Starter,N. Süle,CB,I. Ordets,Shakhtar Donetsk,8500000.0,77.0,-8,4.8,ShortPassing,78.0,2
I. Ordets,76,8500000.0,Backup,N. Süle,CB,I. Ordets,Shakhtar Donetsk,8500000.0,77.0,-8,4.8,ShortPassing,66.0,2
N. Süle,84,36500000.0,Starter,N. Süle,CB,I. Ordets,Shakhtar Donetsk,8500000.0,77.0,-8,4.8,Dribbling,42.0,3
I. Ordets,76,8500000.0,Backup,N. Süle,CB,I. Ordets,Shakhtar Donetsk,8500000.0,77.0,-8,4.8,Dribbling,38.0,3
N. Süle,84,36500000.0,Starter,N. Süle,CB,I. Ordets,Shakhtar Donetsk,8500000.0,77.0,-8,4.8,StandingTackle,85.0,4
I. Ordets,76,8500000.0,Backup,N. Süle,CB,I. Ordets,Shakhtar Donetsk,8500000.0,77.0,-8,4.8,StandingTackle,77.0,4
N. Süle,84,36500000.0,Starter,N. Süle,CB,I. Ordets,Shakhtar Donetsk,8500000.0,77.0,-8,4.8,Strength,94.0,5
I. Ordets,76,8500000.0,Backup,N. Süle,CB,I. Ordets,Shakhtar Donetsk,8500000.0,77.0,-8,4.8,Strength,88.0,5
N. Süle,84,36500000.0,Starter,N. Süle,CB,I. Ordets,Shakhtar Donetsk,8500000.0,77.0,-8,4.8,SprintSpeed,84.0,6
I. Ordets,76,8500000.0,Backup,N. Süle,CB,I. Ordets,Shakhtar Donetsk,8500000.0,77.0,-8,4.8,SprintSpeed,69.0,6
A. Martial,84,42500000.0,Starter,A. Martial,LW,M. Rashford,Manchester United,27000000.0,36.0,-3,48.8,SprintSpeed,89.0,0
M. Rashford,81,27000000.0,Backup,A. Martial,LW,M. Rashford,Manchester United,27000000.0,36.0,-3,48.8,SprintSpeed,93.0,0
A. Martial,84,42500000.0,Starter,A. Martial,LW,M. Rashford,Manchester United,27000000.0,36.0,-3,48.8,Finishing,84.0,1
M. Rashford,81,27000000.0,Backup,A. Martial,LW,M. Rashford,Manchester United,27000000.0,36.0,-3,48.8,Finishing,78.0,1
A. Martial,84,42500000.0,Starter,A. Martial,LW,M. Rashford,Manchester United,27000000.0,36.0,-3,48.8,ShortPassing,77.0,2
M. Rashford,81,27000000.0,Backup,A. Martial,LW,M. Rashford,Manchester United,27000000.0,36.0,-3,48.8,ShortPassing,75.0,2
A. Martial,84,42500000.0,Starter,A. Martial,LW,M. Rashford,Manchester United,27000000.0,36.0,-3,48.8,Dribbling,87.0,3
M. Rashford,81,27000000.0,Backup,A. Martial,LW,M. Rashford,Manchester United,27000000.0,36.0,-3,48.8,Dribbling,83.0,3
A. Martial,84,42500000.0,Starter,A. Martial,LW,M. Rashford,Manchester United,27000000.0,36.0,-3,48.8,StandingTackle,39.0,4
M. Rashford,81,27000000.0,Backup,A. Martial,LW,M. Rashford,Manchester United,27000000.0,36.0,-3,48.8,StandingTackle,40.0,4
A. Martial,84,42500000.0,Starter,A. Martial,LW,M. Rashford,Manchester United,27000000.0,36.0,-3,48.8,Strength,75.0,5
M. Rashford,81,27000000.0,Backup,A. Martial,LW,M. Rashford,Manchester United,27000000.0,36.0,-3,48.8,Strength,71.0,5
A. Martial,84,42500000.0,Starter,A. Martial,LW,M. Rashford,Manchester United,27000000.0,36.0,-3,48.8,SprintSpeed,89.0,6
M. Rashford,81,27000000.0,Backup,A. Martial,LW,M. Rashford,Manchester United,27000000.0,36.0,-3,48.8,SprintSpeed,93.0,6
D. Alli,84,42500000.0,Starter,D. Alli,LCM,D. Klaassen,SV Werder Bremen,15000000.0,65.0,-5,39.2,SprintSpeed,76.0,0
D. Klaassen,79,15000000.0,Backup,D. Alli,LCM,D. Klaassen,SV Werder Bremen,15000000.0,65.0,-5,39.2,SprintSpeed,64.0,0
D. Alli,84,42500000.0,Starter,D. Alli,LCM,D. Klaassen,SV Werder Bremen,15000000.0,65.0,-5,39.2,Finishing,83.0,1
D. Klaassen,79,15000000.0,Backup,D. Alli,LCM,D. Klaassen,SV Werder Bremen,15000000.0,65.0,-5,39.2,Finishing,77.0,1
D. Alli,84,42500000.0,Starter,D. Alli,LCM,D. Klaassen,SV Werder Bremen,15000000.0,65.0,-5,39.2,ShortPassing,85.0,2
D. Klaassen,79,15000000.0,Backup,D. Alli,LCM,D. Klaassen,SV Werder Bremen,15000000.0,65.0,-5,39.2,ShortPassing,81.0,2
D. Alli,84,42500000.0,Starter,D. Alli,LCM,D. Klaassen,SV Werder Bremen,15000000.0,65.0,-5,39.2,Dribbling,83.0,3
D. Klaassen,79,15000000.0,Backup,D. Alli,LCM,D. Klaassen,SV Werder Bremen,15000000.0,65.0,-5,39.2,Dribbling,72.0,3
D. Alli,84,42500000.0,Starter,D. Alli,LCM,D. Klaassen,SV Werder Bremen,15000000.0,65.0,-5,39.2,StandingTackle,70.0,4
D. Klaassen,79,15000000.0,Backup,D. Alli,LCM,D. Klaassen,SV Werder Bremen,15000000.0,65.0,-5,39.2,StandingTackle,72.0,4
D. Alli,84,42500000.0,Starter,D. Alli,LCM,D. Klaassen,SV Werder Bremen,15000000.0,65.0,-5,39.2,Strength,71.0,5
D. Klaassen,79,15000000.0,Backup,D. Alli,LCM,D. Klaassen,SV Werder Bremen,15000000.0,65.0,-5,39.2,Strength,69.0,5
D. Alli,84,42500000.0,Starter,D. Alli,LCM,D. Klaassen,SV Werder Bremen,15000000.0,65.0,-5,39.2,SprintSpeed,76.0,6
D. Klaassen,79,15000000.0,Backup,D. Alli,LCM,D. Klaassen,SV Werder Bremen,15000000.0,65.0,-5,39.2,SprintSpeed,64.0,6
Fabinho,84,34000000.0,Starter,Fabinho,CDM,Souza,Al Ahli,10000000.0,71.0,-5,34.9,SprintSpeed,72.0,0
Souza,79,10000000.0,Backup,Fabinho,CDM,Souza,Al Ahli,10000000.0,71.0,-5,34.9,SprintSpeed,71.0,0
Fabinho,84,34000000.0,Starter,Fabinho,CDM,Souza,Al Ahli,10000000.0,71.0,-5,34.9,Finishing,66.0,1
Souza,79,10000000.0,Backup,Fabinho,CDM,Souza,Al Ahli,10000000.0,71.0,-5,34.9,Finishing,55.0,1
Fabinho,84,34000000.0,Starter,Fabinho,CDM,Souza,Al Ahli,10000000.0,71.0,-5,34.9,ShortPassing,83.0,2
Souza,79,10000000.0,Backup,Fabinho,CDM,Souza,Al Ahli,10000000.0,71.0,-5,34.9,ShortPassing,76.0,2
Fabinho,84,34000000.0,Starter,Fabinho,CDM,Souza,Al Ahli,10000000.0,71.0,-5,34.9,Dribbling,76.0,3
Souza,79,10000000.0,Backup,Fabinho,CDM,Souza,Al Ahli,10000000.0,71.0,-5,34.9,Dribbling,71.0,3
Fabinho,84,34000000.0,Starter,Fabinho,CDM,Souza,Al Ahli,10000000.0,71.0,-5,34.9,StandingTackle,86.0,4
Souza,79,10000000.0,Backup,Fabinho,CDM,Souza,Al Ahli,10000000.0,71.0,-5,34.9,StandingTackle,81.0,4
Fabinho,84,34000000.0,Starter,Fabinho,CDM,Souza,Al Ahli,10000000.0,71.0,-5,34.9,Strength,79.0,5
Souza,79,10000000.0,Backup,Fabinho,CDM,Souza,Al Ahli,10000000.0,71.0,-5,34.9,Strength,83.0,5
Fabinho,84,34000000.0,Starter,Fabinho,CDM,Souza,Al Ahli,10000000.0,71.0,-5,34.9,SprintSpeed,72.0,6
Souza,79,10000000.0,Backup,Fabinho,CDM,Souza,Al Ahli,10000000.0,71.0,-5,34.9,SprintSpeed,71.0,6
Marquinhos,84,35500000.0,Starter,Marquinhos,LDM,J. Mascherano,Hebei China Fortune FC,4500000.0,87.0,-4,5.9,SprintSpeed,76.0,0
J. Mascherano,80,4500000.0,Backup,Marquinhos,LDM,J. Mascherano,Hebei China Fortune FC,4500000.0,87.0,-4,5.9,SprintSpeed,62.0,0
Marquinhos,84,35500000.0,Starter,Marquinhos,LDM,J. Mascherano,Hebei China Fortune FC,4500000.0,87.0,-4,5.9,Finishing,33.0,1
J. Mascherano,80,4500000.0,Backup,Marquinhos,LDM,J. Mascherano,Hebei China Fortune FC,4500000.0,87.0,-4,5.9,Finishing,42.0,1
Marquinhos,84,35500000.0,Starter,Marquinhos,LDM,J. Mascherano,Hebei China Fortune FC,4500000.0,87.0,-4,5.9,ShortPassing,81.0,2
J. Mascherano,80,4500000.0,Backup,Marquinhos,LDM,J. Mascherano,Hebei China Fortune FC,4500000.0,87.0,-4,5.9,ShortPassing,79.0,2
Marquinhos,84,35500000.0,Starter,Marquinhos,LDM,J. Mascherano,Hebei China Fortune FC,4500000.0,87.0,-4,5.9,Dribbling,59.0,3
J. Mascherano,80,4500000.0,Backup,Marquinhos,LDM,J. Mascherano,Hebei China Fortune FC,4500000.0,87.0,-4,5.9,Dribbling,58.0,3
Marquinhos,84,35500000.0,Starter,Marquinhos,LDM,J. Mascherano,Hebei China Fortune FC,4500000.0,87.0,-4,5.9,StandingTackle,87.0,4
J. Mascherano,80,4500000.0,Backup,Marquinhos,LDM,J. Mascherano,Hebei China Fortune FC,4500000.0,87.0,-4,5.9,StandingTackle,81.0,4
Marquinhos,84,35500000.0,Starter,Marquinhos,LDM,J. Mascherano,Hebei China Fortune FC,4500000.0,87.0,-4,5.9,Strength,74.0,5
J. Mascherano,80,4500000.0,Backup,Marquinhos,LDM,J. Mascherano,Hebei China Fortune FC,4500000.0,87.0,-4,5.9,Strength,72.0,5
Marquinhos,84,35500000.0,Starter,Marquinhos,LDM,J. Mascherano,Hebei China Fortune FC,4500000.0,87.0,-4,5.9,SprintSpeed,76.0,6
J. Mascherano,80,4500000.0,Backup,Marquinhos,LDM,J. Mascherano,Hebei China Fortune FC,4500000.0,87.0,-4,5.9,SprintSpeed,62.0,6
William Carvalho,84,31500000.0,Starter,William Carvalho,CDM,S. Nzonzi,Roma,17000000.0,46.0,-2,30.4,SprintSpeed,53.0,0
S. Nzonzi,82,17000000.0,Backup,William Carvalho,CDM,S. Nzonzi,Roma,17000000.0,46.0,-2,30.4,SprintSpeed,55.0,0
William Carvalho,84,31500000.0,Starter,William Carvalho,CDM,S. Nzonzi,Roma,17000000.0,46.0,-2,30.4,Finishing,52.0,1
S. Nzonzi,82,17000000.0,Backup,William Carvalho,CDM,S. Nzonzi,Roma,17000000.0,46.0,-2,30.4,Finishing,64.0,1
William Carvalho,84,31500000.0,Starter,William Carvalho,CDM,S. Nzonzi,Roma,17000000.0,46.0,-2,30.4,ShortPassing,84.0,2
S. Nzonzi,82,17000000.0,Backup,William Carvalho,CDM,S. Nzonzi,Roma,17000000.0,46.0,-2,30.4,ShortPassing,79.0,2
William Carvalho,84,31500000.0,Starter,William Carvalho,CDM,S. Nzonzi,Roma,17000000.0,46.0,-2,30.4,Dribbling,80.0,3
S. Nzonzi,82,17000000.0,Backup,William Carvalho,CDM,S. Nzonzi,Roma,17000000.0,46.0,-2,30.4,Dribbling,72.0,3
William Carvalho,84,31500000.0,Starter,William Carvalho,CDM,S. Nzonzi,Roma,17000000.0,46.0,-2,30.4,StandingTackle,85.0,4
S. Nzonzi,82,17000000.0,Backup,William Carvalho,CDM,S. Nzonzi,Roma,17000000.0,46.0,-2,30.4,StandingTackle,80.0,4
William Carvalho,84,31500000.0,Starter,William Carvalho,CDM,S. Nzonzi,Roma,17000000.0,46.0,-2,30.4,Strength,90.0,5
S. Nzonzi,82,17000000.0,Backup,William Carvalho,CDM,S. Nzonzi,Roma,17000000.0,46.0,-2,30.4,Strength,92.0,5
William Carvalho,84,31500000.0,Starter,William Carvalho,CDM,S. Nzonzi,Roma,17000000.0,46.0,-2,30.4,SprintSpeed,53.0,6
S. Nzonzi,82,17000000.0,Backup,William Carvalho,CDM,S. Nzonzi,Roma,17000000.0,46.0,-2,30.4,SprintSpeed,55.0,6
Jorginho,84,38000000.0,Starter,Jorginho,CM,Ander Herrera,Manchester United,17500000.0,54.0,-3,47.1,SprintSpeed,69.0,0
Ander Herrera,81,17500000.0,Backup,Jorginho,CM,Ander Herrera,Manchester United,17500000.0,54.0,-3,47.1,SprintSpeed,68.0,0
Jorginho,84,38000000.0,Starter,Jorginho,CM,Ander Herrera,Manchester United,17500000.0,54.0,-3,47.1,Finishing,57.0,1
Ander Herrera,81,17500000.0,Backup,Jorginho,CM,Ander Herrera,Manchester United,17500000.0,54.0,-3,47.1,Finishing,71.0,1
Jorginho,84,38000000.0,Starter,Jorginho,CM,Ander Herrera,Manchester United,17500000.0,54.0,-3,47.1,ShortPassing,89.0,2
Ander Herrera,81,17500000.0,Backup,Jorginho,CM,Ander Herrera,Manchester United,17500000.0,54.0,-3,47.1,ShortPassing,83.0,2
Jorginho,84,38000000.0,Starter,Jorginho,CM,Ander Herrera,Manchester United,17500000.0,54.0,-3,47.1,Dribbling,82.0,3
Ander Herrera,81,17500000.0,Backup,Jorginho,CM,Ander Herrera,Manchester United,17500000.0,54.0,-3,47.1,Dribbling,77.0,3
Jorginho,84,38000000.0,Starter,Jorginho,CM,Ander Herrera,Manchester United,17500000.0,54.0,-3,47.1,StandingTackle,78.0,4
Ander Herrera,81,17500000.0,Backup,Jorginho,CM,Ander Herrera,Manchester United,17500000.0,54.0,-3,47.1,StandingTackle,80.0,4
Jorginho,84,38000000.0,Starter,Jorginho,CM,Ander Herrera,Manchester United,17500000.0,54.0,-3,47.1,Strength,66.0,5
Ander Herrera,81,17500000.0,Backup,Jorginho,CM,Ander Herrera,Manchester United,17500000.0,54.0,-3,47.1,Strength,67.0,5
Jorginho,84,38000000.0,Starter,Jorginho,CM,Ander Herrera,Manchester United,17500000.0,54.0,-3,47.1,SprintSpeed,69.0,6
Ander Herrera,81,17500000.0,Backup,Jorginho,CM,Ander Herrera,Manchester United,17500000.0,54.0,-3,47.1,SprintSpeed,68.0,6
F. Thauvin,84,39000000.0,Starter,F. Thauvin,RM,B. Traoré,Olympique Lyonnais,14000000.0,64.0,-6,40.7,SprintSpeed,80.0,0
