Name,Club,Overall,Position,Value,Wage,Fair_Wage,Wage_Delta_Pct,Wage_Status
M. Torres,Deportivo Cali,76,CAM,4700000.0,4000.0,19832.735372967483,-79.8313247024306,Target (Underpaid)
M. Noble,West Ham United,76,RCM,6500000.0,66000.0,25201.016301615186,161.89419986117753,Avoid (Overpaid)
M. Rashica,SV Werder Bremen,76,RW,11000000.0,25000.0,37172.35883262683,-32.745726165601674,Target (Underpaid)
C. Benteke,Crystal Palace,76,ST,8000000.0,53000.0,29379.28056560728,80.39924388769481,Avoid (Overpaid)
Rômulo,Genoa,76,RM,6500000.0,17000.0,25201.016301615186,-32.54240306606034,Target (Underpaid)
D. Pabón,Monterrey,76,RW,7500000.0,46000.0,28011.30530207255,64.2194089277106,Avoid (Overpaid)
Embarba,Rayo Vallecano,76,RM,9000000.0,20000.0,32050.365348957537,-37.598215239532315,Target (Underpaid)
C. Kerbrat,En Avant de Guingamp,76,RCB,5000000.0,21000.0,20760.410648348814,1.154068460925371,Normal Market
L. Teodorczyk,Udinese,76,ST,9000000.0,28000.0,32050.365348957537,-12.637501335345242,Normal Market
Alexo Baia,Cruzeiro,76,RB,5500000.0,25000.0,22274.97032447727,12.23359508824251,Normal Market
David Seijalbo,Cruzeiro,76,RDM,2300000.0,25000.0,11697.125679260675,113.72771983057075,Avoid (Overpaid)
N. Nández,Boca Juniors,76,RCM,11500000.0,20000.0,38413.413338757826,-47.93485331900802,Target (Underpaid)
L. Rupp,TSG 1899 Hoffenheim,76,CM,8000000.0,32000.0,29379.28056560728,8.92029819634403,Normal Market
Jordi Amat,Rayo Vallecano,76,LCB,8500000.0,18000.0,30725.089298527844,-41.41595545871221,Target (Underpaid)
F. Di Francesco,Sassuolo,76,LW,10000000.0,44000.0,34644.86923626099,27.002932815077514,Normal Market
T. Rogić,Celtic,76,CAM,9500000.0,46000.0,33356.53848238384,37.90399751548977,Avoid (Overpaid)
G. Töre,Beşiktaş JK,76,RM,9000000.0,43000.0,32050.365348957537,34.16383723500552,Avoid (Overpaid)
M. Destro,Bologna,76,ST,8000000.0,33000.0,29379.28056560728,12.324057514979781,Normal Market
Josué,Akhisar Belediyespor,76,CAM,8000000.0,19000.0,29379.28056560728,-35.32857294592073,Target (Underpaid)
Ki Sung Yueng,Newcastle United,76,LCM,7500000.0,46000.0,28011.30530207255,64.2194089277106,Avoid (Overpaid)
H. Onyekuru,Galatasaray SK,76,ST,12500000.0,56000.0,40854.1986491904,37.07281467166836,Avoid (Overpaid)
N. Pépé,LOSC Lille,76,RM,11500000.0,26000.0,38413.413338757826,-32.315309314710426,Target (Underpaid)
Matheus Pereira,1. FC Nürnberg,76,RM,11000000.0,12000.0,37172.35883262683,-67.7179485594888,Target (Underpaid)
Y. Salibur,AS Saint-Étienne,76,RM,8000000.0,23000.0,29379.28056560728,-21.71353567137773,Normal Market
E. Vargas,Tigres U.A.N.L.,76,CAM,8000000.0,55000.0,29379.28056560728,87.2067625249663,Avoid (Overpaid)
L. Magallán,Boca Juniors,76,CB,9500000.0,18000.0,33356.53848238384,-46.037566189590954,Target (Underpaid)
Danny,Clube Sport Marítimo,76,CAM,3900000.0,12000.0,17278.84488957022,-30.5509131154746,Target (Underpaid)
C. Hérelle,OGC Nice,76,RCB,8500000.0,26000.0,30725.089298527844,-15.378602329250974,Normal Market
E. Mangala,Manchester City,76,CB,7500000.0,84000.0,28011.30530207255,199.87892065060194,Avoid (Overpaid)
O. Selnæs,AS Saint-Étienne,76,RDM,8500000.0,24000.0,30725.089298527844,-21.887940611616283,Normal Market
Víctor Vázquez,Toronto FC,76,CAM,6500000.0,9000.0,25201.016301615186,-64.28715456438489,Target (Underpaid)
Diego Mariño,Real Sporting de Gijón,76,GK,6000000.0,9000.0,23753.935737680138,-62.111541853994424,Target (Underpaid)
Carles Planas,Girona FC,76,LB,7000000.0,26000.0,26619.28070364867,-2.3264366552315825,Normal Market
G. Fernández,Racing Club,76,CAM,9000000.0,21000.0,32050.365348957537,-34.47812600150893,Target (Underpaid)
Soldado,Fenerbahçe SK,76,ST,4800000.0,61000.0,20143.6333275082,202.825210369066,Avoid (Overpaid)
A. Ekdal,Sampdoria,76,LCM,7500000.0,34000.0,28011.30530207255,21.379563120481745,Normal Market
Gedson Fernandes,SL Benfica,76,RCM,12000000.0,6000.0,39640.448901425145,-84.86394537327178,Target (Underpaid)
M. Darmian,Manchester United,76,LB,6000000.0,88000.0,23753.935737680138,270.46492409427674,Avoid (Overpaid)
N. Chalobah,Watford,76,CDM,8500000.0,38000.0,30725.089298527844,23.677427364940886,Normal Market
R. Pizarro,Monterrey,76,RCM,10500000.0,37000.0,35916.47638100917,3.0167870798254164,Normal Market
S. Tshabalala,BB Erzurumspor,76,LM,4700000.0,16000.0,19832.735372967483,-19.325298809722426,Normal Market
L. Rossettini,Chievo Verona,76,LCB,3100000.0,16000.0,14583.223197940628,9.715114298322215,Normal Market
F. Viviani,SPAL,76,CM,9500000.0,15000.0,33356.53848238384,-55.03130515799246,Target (Underpaid)
M. de Roon,Atalanta,76,RDM,8000000.0,26000.0,29379.28056560728,-11.502257715470474,Normal Market
Rubén Duarte,Deportivo Alavés,76,LB,8500000.0,18000.0,30725.089298527844,-41.41595545871221,Target (Underpaid)
Y. Ōsako,SV Werder Bremen,76,CF,8000000.0,30000.0,29379.28056560728,2.1127795590725285,Normal Market
Gil,Shandong Luneng TaiShan FC,76,LCB,5000000.0,18000.0,20760.410648348814,-13.296512747778252,Normal Market
A. Ruiz,Club Atlético Colón,76,CF,10000000.0,13000.0,34644.86923626099,-62.476406213727095,Target (Underpaid)
P. van Aanholt,Crystal Palace,76,LB,6500000.0,44000.0,25201.016301615186,74.59613324078501,Avoid (Overpaid)
S. Meïté,Torino,76,LCM,8000000.0,31000.0,29379.28056560728,5.516538877708279,Normal Market
K. Dolberg,Ajax,76,ST,12000000.0,15000.0,39640.448901425145,-62.15986343317943,Target (Underpaid)
Juli Freitinho,Bahia,76,RCB,5500000.0,13000.0,22274.97032447727,-41.63853055411389,Target (Underpaid)
L. Vietto,Fulham,76,ST,10000000.0,42000.0,34644.86923626099,21.230072232573992,Normal Market
A. Izzo,Torino,76,RCB,8500000.0,36000.0,30725.089298527844,17.168089082575577,Normal Market
A. Paloschi,SPAL,76,ST,8000000.0,17000.0,29379.28056560728,-42.13609158319224,Target (Underpaid)
G. Gönül,Beşiktaş JK,76,RB,3000000.0,40000.0,14234.18449253613,181.0136402333024,Avoid (Overpaid)
Llorente,Tottenham Hotspur,76,ST,4800000.0,76000.0,20143.6333275082,277.29042603359045,Avoid (Overpaid)
J. Morel,Olympique Lyonnais,76,CB,2300000.0,48000.0,11697.125679260675,310.35722207469587,Avoid (Overpaid)
G. Kakuta,Rayo Vallecano,76,LM,8000000.0,20000.0,29379.28056560728,-31.92481362728498,Target (Underpaid)
João Pedro,Cagliari,76,LS,9500000.0,30000.0,33356.53848238384,-10.06261031598493,Normal Market
S. García,Deportivo Toluca,76,LB,6000000.0,23000.0,23753.935737680138,-3.173940293541306,Normal Market
Eltildo Correia,Atlético Mineiro,76,RCB,6500000.0,30000.0,25201.016301615186,19.042818118717054,Normal Market
Kenedy,Newcastle United,76,LM,11500000.0,71000.0,38413.413338757826,84.83127071752152,Avoid (Overpaid)
M. Moralez,New York City FC,76,LCM,7000000.0,9000.0,26619.28070364867,-66.18992038065709,Target (Underpaid)
N. Vukčević,Levante UD,76,CDM,8000000.0,21000.0,29379.28056560728,-28.52105430864923,Normal Market
F. Borini,Milan,76,LW,8000000.0,76000.0,29379.28056560728,158.68570821631707,Avoid (Overpaid)
I. Sarr,Stade Rennais FC,76,RM,13500000.0,22000.0,43244.45137620746,-49.126421309846656,Target (Underpaid)
C. Clark,Newcastle United,76,CB,7000000.0,42000.0,26619.28070364867,57.780371556933595,Avoid (Overpaid)
Mata,Getafe CF,76,LS,7500000.0,25000.0,28011.30530207255,-10.750321234939893,Normal Market
M. Albrighton,Leicester City,76,RM,8000000.0,60000.0,29379.28056560728,104.22555911814506,Avoid (Overpaid)
A. Gray,Watford,76,ST,9000000.0,53000.0,32050.365348957537,65.36472961523937,Avoid (Overpaid)
F. Guarín,Shanghai Greenland Shenhua FC,76,LDM,6000000.0,16000.0,23753.935737680138,-32.642741073767866,Target (Underpaid)
Yoel,Real Valladolid CF,76,GK,5000000.0,18000.0,20760.410648348814,-13.296512747778252,Normal Market
J. Cuadrado,Once Caldas,76,GK,3900000.0,3000.0,17278.84488957022,-82.63772827886865,Target (Underpaid)
S. Widmer,FC Basel 1893,76,RB,7500000.0,23000.0,28011.30530207255,-17.890295536144702,Normal Market
A. Mehmedi,VfL Wolfsburg,76,CAM,8000000.0,40000.0,29379.28056560728,36.15037274543004,Avoid (Overpaid)
Pablo,FC Girondins de Bordeaux,76,LCB,7500000.0,34000.0,28011.30530207255,21.379563120481745,Normal Market
I. Slimani,Fenerbahçe SK,76,ST,7500000.0,62000.0,28011.30530207255,121.33920333734906,Avoid (Overpaid)
C. Erkin,Beşiktaş JK,76,LB,6000000.0,41000.0,23753.935737680138,72.60297599846984,Avoid (Overpaid)
A. Samaris,SL Benfica,76,CDM,6000000.0,12000.0,23753.935737680138,-49.4820558053259,Target (Underpaid)
G. Lapadula,Genoa,76,ST,8000000.0,20000.0,29379.28056560728,-31.92481362728498,Target (Underpaid)
Dênildo Stein,Cruzeiro,76,ST,7500000.0,30000.0,28011.30530207255,7.09961451807213,Normal Market
S. Padt,FC Groningen,76,GK,6500000.0,8000.0,25201.016301615186,-68.25524850167545,Target (Underpaid)
S. Taïder,Montreal Impact,76,LCM,8000000.0,30000.0,29379.28056560728,2.1127795590725285,Normal Market
F. Klaus,VfL Wolfsburg,76,RM,9000000.0,38000.0,32050.365348957537,18.563391044888604,Normal Market
H. Nordtveit,TSG 1899 Hoffenheim,76,RCB,7000000.0,31000.0,26619.28070364867,16.456940911070035,Normal Market
L. Zuffi,FC Basel 1893,76,CAM,7000000.0,25000.0,26619.28070364867,-6.0831121684919065,Normal Market
Emilio Piodão,Bahia,76,RDM,6500000.0,13000.0,25201.016301615186,-48.41477881522261,Target (Underpaid)
S. Zuber,TSG 1899 Hoffenheim,76,LM,7500000.0,29000.0,28011.30530207255,3.5296273674697245,Normal Market
J. Palomino,Atalanta,76,CB,7500000.0,25000.0,28011.30530207255,-10.750321234939893,Normal Market
Y. Mutō,Newcastle United,76,ST,10000000.0,46000.0,34644.86923626099,32.77579339758104,Avoid (Overpaid)
J. Altidore,Toronto FC,76,ST,8000000.0,10000.0,29379.28056560728,-65.96240681364249,Target (Underpaid)
M. Barbosa,Villarreal CF,76,GK,3900000.0,22000.0,17278.84488957022,27.32332595496324,Normal Market
G. Laborde,Montpellier HSC,76,RS,10500000.0,24000.0,35916.47638100917,-33.17830027254568,Target (Underpaid)
P. Baysse,Stade Malherbe Caen,76,RCB,5500000.0,34000.0,22274.97032447727,52.63768932000982,Avoid (Overpaid)
Eric Botteghin,Feyenoord,76,RCB,5500000.0,13000.0,22274.97032447727,-41.63853055411389,Target (Underpaid)
Iván Alejo,Getafe CF,76,RM,10500000.0,20000.0,35916.47638100917,-44.315250227121396,Target (Underpaid)
S. Blanco,Portland Timbers,76,LF,7500000.0,9000.0,28011.30530207255,-67.87011564457836,Target (Underpaid)
Thiago Mendes,LOSC Lille,76,RDM,8000000.0,28000.0,29379.28056560728,-4.694739078198974,Normal Market
D. Brosinski,1. FSV Mainz 05,76,RB,6000000.0,25000.0,23753.935737680138,5.245717072237712,Normal Market
T. Monconduit,Amiens SC,76,RDM,7500000.0,18000.0,28011.30530207255,-35.74023128915672,Target (Underpaid)
Andrés Fernández,Villarreal CF,76,GK,4700000.0,22000.0,19832.735372967483,10.927714136631666,Normal Market
Eraso,CD Leganés,76,CAM,8000000.0,29000.0,29379.28056560728,-1.2909797595632226,Normal Market
M. Konaté,Amiens SC,76,ST,10000000.0,20000.0,34644.86923626099,-42.27139417496477,Target (Underpaid)
C. Théréau,Fiorentina,76,LW,3400000.0,40000.0,15613.217053206474,156.19319749215447,Avoid (Overpaid)
A. Donatti,Racing Club,76,LCB,5000000.0,19000.0,20760.410648348814,-8.479652344877046,Normal Market
T. Jedvaj,Bayer 04 Leverkusen,76,LB,9500000.0,40000.0,33356.53848238384,19.91651957868676,Normal Market
Pedro Henrique,Vitória Guimarães,76,LCB,8500000.0,10000.0,30725.089298527844,-67.45330858817346,Target (Underpaid)
J. Briand,FC Girondins de Bordeaux,76,ST,6000000.0,41000.0,23753.935737680138,72.60297599846984,Avoid (Overpaid)
F. Lustenberger,Hertha BSC,76,RCB,5500000.0,24000.0,22274.97032447727,7.744251284712809,Normal Market
J. Ayew,Crystal Palace,76,ST,8500000.0,31000.0,30725.089298527844,0.8947433766623025,Normal Market
S. Sanogo,BSC Young Boys,76,LCM,6000000.0,22000.0,23753.935737680138,-7.383768976430814,Normal Market
R. Thomas,Angers SCO,76,LCB,5500000.0,21000.0,22274.97032447727,-5.723780125876292,Normal Market
Rafael Cachoira,Paraná,76,RCB,5500000.0,20000.0,22274.97032447727,-10.213123929405992,Normal Market
N. Sansone,Villarreal CF,76,ST,9000000.0,32000.0,32050.365348957537,-0.15714438325170413,Normal Market
E. Bičakčić,TSG 1899 Hoffenheim,76,LCB,6000000.0,31000.0,23753.935737680138,30.50468916957476,Avoid (Overpaid)
J. Veltman,Ajax,76,RB,7500000.0,16000.0,28011.30530207255,-42.880205590361534,Target (Underpaid)
A. Knockaert,Brighton & Hove Albion,76,RM,8500000.0,44000.0,30725.089298527844,43.205442212036814,Avoid (Overpaid)
Douglas Santos,Hamburger SV,76,LB,8500000.0,12000.0,30725.089298527844,-60.943970305808136,Target (Underpaid)
M. Dembélé,Olympique Lyonnais,76,ST,12000000.0,43000.0,39640.448901425145,8.475058158218973,Normal Market
E. Valencia,Tigres U.A.N.L.,76,ST,8000000.0,55000.0,29379.28056560728,87.2067625249663,Avoid (Overpaid)
F. Mollet,Montpellier HSC,76,CAM,9000000.0,25000.0,32050.365348957537,-21.997769049415396,Normal Market
D. Dumfries,PSV,76,RB,8500000.0,13000.0,30725.089298527844,-57.68930116462548,Target (Underpaid)
Koo Ja Cheol,FC Augsburg,76,CAM,7500000.0,25000.0,28011.30530207255,-10.750321234939893,Normal Market
A. Petagna,SPAL,76,RS,10500000.0,25000.0,35916.47638100917,-30.39406278390174,Target (Underpaid)
De Tomás,Rayo Vallecano,76,ST,11000000.0,105000.0,37172.35883262683,182.46795010447295,Avoid (Overpaid)
E. Balanta,FC Basel 1893,76,LCB,9000000.0,23000.0,32050.365348957537,-28.237947525462165,Normal Market
T. Koubek,Stade Rennais FC,76,GK,7000000.0,21000.0,26619.28070364867,-21.109814221533203,Normal Market
J. Allen,Stoke City,76,RDM,7500000.0,44000.0,28011.30530207255,57.07943462650579,Avoid (Overpaid)
Alan Carvalho,Guangzhou Evergrande Taobao FC,76,ST,8000000.0,21000.0,29379.28056560728,-28.52105430864923,Normal Market
S. Ristovski,Sporting CP,76,RB,7500000.0,12000.0,28011.30530207255,-57.16015419277115,Target (Underpaid)
Maicón,Antalyaspor,76,RM,8000000.0,19000.0,29379.28056560728,-35.32857294592073,Target (Underpaid)
D. Quintero,Minnesota United FC,76,CAM,7500000.0,10000.0,28011.30530207255,-64.30012849397596,Target (Underpaid)
P. Højbjerg,Southampton,76,RCM,10000000.0,38000.0,34644.86923626099,9.684351067566945,Normal Market
I. Santini,RSC Anderlecht,76,ST,7500000.0,23000.0,28011.30530207255,-17.890295536144702,Normal Market
M. Boselli,Club León,76,ST,4800000.0,32000.0,20143.6333275082,58.85912675098546,Avoid (Overpaid)
L. Antonelli,Empoli,76,LB,5000000.0,14000.0,20760.410648348814,-32.56395435938308,Target (Underpaid)
B. Embolo,FC Schalke 04,76,ST,12500000.0,24000.0,40854.1986491904,-41.254507997856415,Target (Underpaid)
V. Eysseric,Fiorentina,76,LW,9000000.0,53000.0,32050.365348957537,65.36472961523937,Avoid (Overpaid)
C. Salcedo,Eintracht Frankfurt,76,RCB,8500000.0,25000.0,30725.089298527844,-18.633271470433627,Normal Market
A. Ranocchia,Inter,76,CB,5500000.0,47000.0,22274.97032447727,110.99915876589593,Avoid (Overpaid)
L. Unnerstall,VVV-Venlo,76,GK,6000000.0,12000.0,23753.935737680138,-49.4820558053259,Target (Underpaid)
T. Baumgartl,VfB Stuttgart,76,RCB,8500000.0,25000.0,30725.089298527844,-18.633271470433627,Normal Market
F. Bustos,Independiente,76,RB,9000000.0,16000.0,32050.365348957537,-50.078572191625845,Target (Underpaid)
P. Jansson,Leeds United,76,RCB,7500000.0,38000.0,28011.30530207255,35.65951172289136,Avoid (Overpaid)
W. Vainqueur,Antalyaspor,76,CDM,6000000.0,18000.0,23753.935737680138,-24.22308370798885,Normal Market
Rubén Blanco,RC Celta,76,GK,8000000.0,14000.0,29379.28056560728,-52.34736953909949,Target (Underpaid)
P. Aguilar,Cruz Azul,76,RCB,5000000.0,23000.0,20760.410648348814,10.787789266727788,Normal Market
A. Ndiaye Diedhiou,Getafe CF,76,LM,12000000.0,17000.0,39640.448901425145,-57.11451189093668,Target (Underpaid)
Rafinha,FC Bayern München,76,RB,4300000.0,53000.0,18571.32775646113,185.3861646029096,Avoid (Overpaid)
G. Cabral,RC Celta,76,CB,4400000.0,21000.0,18889.452238672216,11.173154915561167,Normal Market
J. De Guzmán,Eintracht Frankfurt,76,RCM,7000000.0,32000.0,26619.28070364867,20.21361642433036,Normal Market
S. Terodde,1. FC Köln,76,LS,7500000.0,23000.0,28011.30530207255,-17.890295536144702,Normal Market
J. Fernandes,Alanyaspor,76,LM,7500000.0,16000.0,28011.30530207255,-42.880205590361534,Target (Underpaid)
Kiko Femenía,Watford,76,RB,7000000.0,44000.0,26619.28070364867,65.29372258345425,Avoid (Overpaid)
Recio,CD Leganés,76,CM,8000000.0,26000.0,29379.28056560728,-11.502257715470474,Normal Market
A. Smith,Bournemouth,76,RB,6500000.0,51000.0,25201.016301615186,102.37279080181898,Avoid (Overpaid)
D. Stephens,Brighton & Hove Albion,76,RCM,7500000.0,46000.0,28011.30530207255,64.2194089277106,Avoid (Overpaid)
Miguel Lopes,Akhisar Belediyespor,76,RB,5000000.0,17000.0,20760.410648348814,-18.11337315067946,Normal Market
I. Belfodil,TSG 1899 Hoffenheim,76,ST,9500000.0,35000.0,33356.53848238384,4.926954631350914,Normal Market
J. Campbell,Frosinone,76,LF,9000000.0,19000.0,32050.365348957537,-40.7183044775557,Target (Underpaid)
Marc Roca,RCD Espanyol,76,CDM,11500000.0,17000.0,38413.413338757826,-55.74462532115682,Target (Underpaid)
M. Veljković,SV Werder Bremen,76,RCB,9500000.0,21000.0,33356.53848238384,-37.04382722118945,Target (Underpaid)
J. Willems,Eintracht Frankfurt,76,LB,8000000.0,25000.0,29379.28056560728,-14.906017034106226,Normal Market
A. Lennon,Burnley,76,RM,7000000.0,48000.0,26619.28070364867,80.32042463649553,Avoid (Overpaid)
F. Forster,Southampton,76,GK,5500000.0,33000.0,22274.97032447727,48.14834551648011,Avoid (Overpaid)
Júnior Caiçara,Medipol Başakşehir FK,76,RB,6000000.0,24000.0,23753.935737680138,1.0358883893482027,Normal Market
C. Biraghi,Fiorentina,76,LB,7500000.0,42000.0,28011.30530207255,49.939460325300985,Avoid (Overpaid)
Aritz Elustondo,Real Sociedad,76,CB,8500000.0,21000.0,30725.089298527844,-31.651948035164246,Target (Underpaid)
Fred Aníbão,Atlético Paranaense,76,GK,5500000.0,12000.0,22274.97032447727,-46.12787435764359,Target (Underpaid)
O. Romero,Shanghai Greenland Shenhua FC,76,RM,9000000.0,16000.0,32050.365348957537,-50.078572191625845,Target (Underpaid)
Nelsildo Reis,Botafogo,76,GK,4900000.0,17000.0,20452.843979506302,-16.881974863574197,Normal Market
V. Koziello,1. FC Köln,76,CM,10500000.0,19000.0,35916.47638100917,-47.09948771576533,Target (Underpaid)
A. Cresswell,West Ham United,76,LB,6000000.0,63000.0,23753.935737680138,165.21920702203906,Avoid (Overpaid)
Alex Berenguer,Torino,76,LM,10500000.0,34000.0,35916.47638100917,-5.335925386106374,Normal Market
C. Davies,Derby County,76,CB,3100000.0,38000.0,14583.223197940628,160.57339645851528,Avoid (Overpaid)
C. Kouyaté,Crystal Palace,76,LCM,6000000.0,46000.0,23753.935737680138,93.65211941291739,Avoid (Overpaid)
Y. Kobayashi,Kawasaki Frontale,76,ST,7500000.0,12000.0,28011.30530207255,-57.16015419277115,Target (Underpaid)
Camarasa,Cardiff City,76,RM,10500000.0,20000.0,35916.47638100917,-44.315250227121396,Target (Underpaid)
J. Martin,RC Strasbourg Alsace,76,LCM,7500000.0,20000.0,28011.30530207255,-28.600256987951916,Normal Market
J. Grealish,Aston Villa,76,LCM,11500000.0,18000.0,38413.413338757826,-53.14136798710722,Target (Underpaid)
J. Montero,Swansea City,76,LM,8000000.0,30000.0,29379.28056560728,2.1127795590725285,Normal Market
J. Forrest,Celtic,76,RM,8500000.0,48000.0,30725.089298527844,56.22411877676744,Avoid (Overpaid)
M. Antenucci,SPAL,76,LS,4800000.0,17000.0,20143.6333275082,-15.606088913538976,Normal Market
R. Durmisi,Lazio,76,LB,8500000.0,33000.0,30725.089298527844,7.404081659027613,Normal Market
P. Schwegler,Hannover 96,76,CDM,5000000.0,29000.0,20760.410648348814,39.688951684135034,Avoid (Overpaid)
A. Hunt,Hamburger SV,76,RCM,7000000.0,16000.0,26619.28070364867,-39.89319178783482,Target (Underpaid)
Aday Benítez,Girona FC,76,LWB,5500000.0,26000.0,22274.97032447727,16.72293889177221,Normal Market
K. Tierney,Celtic,76,LB,11000000.0,32000.0,37172.35883262683,-13.914529491970146,Normal Market
Jaume,Valencia CF,76,GK,6000000.0,23000.0,23753.935737680138,-3.173940293541306,Normal Market
I. Brizuela,Guadalajara,76,RM,8000000.0,36000.0,29379.28056560728,22.535335470887034,Normal Market
A. Souquet,KAA Gent,76,RB,7500000.0,19000.0,28011.30530207255,-32.17024413855432,Target (Underpaid)
A. Delort,Montpellier HSC,76,LS,9000000.0,30000.0,32050.365348957537,-6.397322859298472,Normal Market
P. Zabaleta,West Ham United,76,RB,3000000.0,60000.0,14234.18449253613,321.5204603499536,Avoid (Overpaid)
Andeson Trigo,Fluminense,76,LB,5500000.0,25000.0,22274.97032447727,12.23359508824251,Normal Market
J. Gnagnon,Sevilla FC,76,CB,9500000.0,11000.0,33356.53848238384,-67.02295711586113,Target (Underpaid)
Mosquera,Deportivo de La Coruña,76,CDM,5500000.0,10000.0,22274.97032447727,-55.10656196470299,Target (Underpaid)
I. Bebou,Hannover 96,76,RM,10500000.0,28000.0,35916.47638100917,-22.041350317969954,Normal Market
R. Morrison,Lazio,76,CAM,9500000.0,40000.0,33356.53848238384,19.91651957868676,Normal Market
J. McArthur,Crystal Palace,76,RM,7000000.0,48000.0,26619.28070364867,80.32042463649553,Avoid (Overpaid)
R. Olsen,Roma,76,GK,5500000.0,41000.0,22274.97032447727,84.06309594471772,Avoid (Overpaid)
W. Hoedt,Southampton,76,LCB,8500000.0,34000.0,30725.089298527844,10.658750800210267,Normal Market
R. Holding,Arsenal,76,CB,9500000.0,64000.0,33356.53848238384,91.86643132589882,Avoid (Overpaid)
F. Montero,Sporting CP,76,ST,7500000.0,15000.0,28011.30530207255,-46.450192740963935,Target (Underpaid)
N. Sliti,Dijon FCO,76,RM,9000000.0,15000.0,32050.365348957537,-53.19866142964924,Target (Underpaid)
J. Vázquez,Santos Laguna,76,LCM,5500000.0,20000.0,22274.97032447727,-10.213123929405992,Normal Market
Rodrigo Ely,Deportivo Alavés,76,CB,8500000.0,18000.0,30725.089298527844,-41.41595545871221,Target (Underpaid)
M. Benítez,Independiente,76,CAM,10000000.0,18000.0,34644.86923626099,-48.04425475746829,Target (Underpaid)
Y. Yazıcı,Trabzonspor,76,RM,11000000.0,22000.0,37172.35883262683,-40.81623902572947,Target (Underpaid)
Y. Sankharé,FC Girondins de Bordeaux,76,LCM,7500000.0,39000.0,28011.30530207255,39.22949887349377,Avoid (Overpaid)
A. N'Diaye,Málaga CF,76,RDM,7000000.0,28000.0,26619.28070364867,5.186914371289065,Normal Market
S. Bell,1. FSV Mainz 05,76,RCB,7500000.0,24000.0,28011.30530207255,-14.320308385542296,Normal Market
K. Linetty,Sampdoria,76,CM,10500000.0,28000.0,35916.47638100917,-22.041350317969954,Normal Market
F. Uduokhai,VfL Wolfsburg,76,CB,10000000.0,26000.0,34644.86923626099,-24.952812427454198,Normal Market
M. Samatta,KRC Genk,76,ST,10000000.0,18000.0,34644.86923626099,-48.04425475746829,Target (Underpaid)
Barragán,Real Betis,76,RWB,5000000.0,21000.0,20760.410648348814,1.154068460925371,Normal Market
R. Hamouma,AS Saint-Étienne,76,RM,7000000.0,30000.0,26619.28070364867,12.700265397809712,Normal Market
L. Skorupski,Bologna,76,GK,6500000.0,23000.0,25201.016301615186,-8.733839442316926,Normal Market
Toño García,Levante UD,76,LM,6000000.0,22000.0,23753.935737680138,-7.383768976430814,Normal Market
A. Szalai,TSG 1899 Hoffenheim,76,ST,7500000.0,35000.0,28011.30530207255,24.94955027108415,Normal Market
Raúl Navas,Real Sociedad,76,CB,5500000.0,24000.0,22274.97032447727,7.744251284712809,Normal Market
B. Koné,MKE Ankaragücü,76,LCB,5500000.0,20000.0,22274.97032447727,-10.213123929405992,Normal Market
J. Brekalo,VfL Wolfsburg,76,LW,11500000.0,33000.0,38413.413338757826,-14.092507976363237,Normal Market
Diego Tardelli,Shandong Luneng TaiShan FC,76,LS,4700000.0,20000.0,19832.735372967483,0.8433764878469694,Normal Market
A. Hegazi,West Bromwich Albion,76,LCB,7500000.0,31000.0,28011.30530207255,10.669601668674533,Normal Market
M. Sels,RC Strasbourg Alsace,76,GK,6500000.0,14000.0,25201.016301615186,-44.44668487793204,Target (Underpaid)
D. Gray,Leicester City,76,LM,11000000.0,50000.0,37172.35883262683,34.508547668796645,Avoid (Overpaid)
M. Pjaca,Fiorentina,76,LW,11000000.0,75000.0,37172.35883262683,101.76282150319497,Avoid (Overpaid)
M. Arambarri,Getafe CF,76,RCM,8500000.0,18000.0,30725.089298527844,-41.41595545871221,Target (Underpaid)
A. Ćorić,Roma,76,CAM,14000000.0,38000.0,44422.12221917591,-14.457036040488044,Normal Market
T. Gebre Selassie,SV Werder Bremen,76,RB,5000000.0,24000.0,20760.410648348814,15.604649669628994,Normal Market
C. Nkunku,Paris Saint-Germain,76,CM,11500000.0,46000.0,38413.413338757826,19.74983736628155,Normal Market
M. Topal,Fenerbahçe SK,76,RDM,4400000.0,51000.0,18889.452238672216,169.99194765207713,Avoid (Overpaid)
F. Kainz,SV Werder Bremen,76,LW,9000000.0,28000.0,32050.365348957537,-12.637501335345242,Normal Market
B. Henrichs,AS Monaco,76,LB,9500000.0,36000.0,33356.53848238384,7.924867620818084,Normal Market
Victildinho,Vitória,76,RB,2200000.0,13000.0,11319.216785692519,14.84893562982193,Normal Market
D. Praet,Sampdoria,76,RCM,10000000.0,28000.0,34644.86923626099,-19.179951844950676,Normal Market
A. Umar,Çaykur Rizespor,76,RM,10500000.0,13000.0,35916.47638100917,-63.80491264762891,Target (Underpaid)
J. Orozco,Santos Laguna,76,GK,4400000.0,16000.0,18889.452238672216,-15.296643873858159,Normal Market
N. El Zhar,CD Leganés,76,RM,7000000.0,28000.0,26619.28070364867,5.186914371289065,Normal Market
O. Colley,Sampdoria,76,LCB,8500000.0,28000.0,30725.089298527844,-8.869264046885663,Normal Market
J. Aholou,AS Monaco,76,LDM,9500000.0,44000.0,33356.53848238384,31.908171536555436,Avoid (Overpaid)
G. Clichy,Medipol Başakşehir FK,76,LB,4300000.0,23000.0,18571.32775646113,23.846826148432466,Normal Market
